============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(18.1 MeV) ==> Layer 1( 1.51 mm) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T74491  1 .6224980E+07   1513000E+01  .2227E+06  .4028E+06   .9950499  .0196310  .0974181
T74492  1 .6085555E+07   1513000E+01 -.1044E+06  .2182E+06   .9986853  .0360744 -.0364189
T74493  1 .6552900E+07   1513000E+01  .4983E+06 -.8802E+06   .9873215  .0979895 -.1248775
T74494  1 .6472893E+07   1513000E+01  .2948E+06 -.1165E+06   .9984183 -.0408961 -.0385808
T74495  1 .5673137E+07   1513000E+01 -.2453E+06 -.4592E+05   .9645318  .1206100 -.2348012
T74496  1 .5984365E+07   1513000E+01  .8863E+05  .4321E+06   .9963567 -.0107824  .0845998
T74497  1 .5853393E+07   1513000E+01  .6689E+06 -.4118E+06   .9967880  .0371416 -.0709526
T74498  1 .6251078E+07   1513000E+01 -.5742E+06  .9998E+05   .9951022 -.0915712  .0372343
T74499  1 .5638774E+07   1513000E+01  .2433E+04  .9145E+05   .9994131 -.0287002 -.0187039
T74500  1 .6694122E+07   1513000E+01  .1299E+06  .1651E+05   .9996439  .0249400  .0094890
T74501  1 .6526071E+07   1513000E+01  .1141E+06  .4796E+06   .9977431  .0079755  .0666718
T74502  1 .5931539E+07   1513000E+01  .1435E+06  .3877E+06   .9985691  .0098482  .0525626
T74503  1 .5934362E+07   1513000E+01  .2758E+06  .2164E+06   .9971628 -.0034430  .0751965
T74504  1 .6303243E+07   1513000E+01  .6460E+06 -.1814E+06   .9941177  .0666277 -.0853858
T74505  1 .6509490E+07   1513000E+01  .9287E+05 -.1746E+06   .9972027  .0743405  .0077645
T74506  1 .6375117E+07   1513000E+01 -.4196E+06 -.3036E+06   .9992865 -.0353801 -.0132179
T74507  1 .6106607E+07   1513000E+01  .2294E+06 -.1712E+06   .9984915  .0380827 -.0395518
T74508  1 .6110392E+07   1513000E+01  .2019E+06 -.4605E+06   .9999283 -.0076548  .0092070
T74509  1 .6235231E+07   1513000E+01  .1530E+06  .1743E+05   .9942344 -.0999738 -.0387723
T74510  1 .5766323E+07   1513000E+01 -.5314E+06  .4802E+06   .9984181 -.0530174  .0187206
T74511  1 .5917597E+07   1513000E+01 -.6222E+05 -.3258E+06   .9996076  .0003384 -.0280089
T74512  1 .6399900E+07   1513000E+01 -.3825E+06 -.2983E+06   .9998143 -.0191765 -.0019139
T74513  1 .5836078E+07   1513000E+01  .8235E+04 -.3291E+06   .9928043 -.0074450 -.1195168
T74514  1 .5975464E+07   1513000E+01 -.7889E+06 -.7287E+06   .9910402 -.0877415 -.1007013
T74515  1 .6404484E+07   1513000E+01 -.6121E+06 -.1405E+06   .9974240 -.0715941 -.0044214
T74516  1 .5941191E+07   1513000E+01 -.1868E+06 -.6035E+05   .9991423 -.0203776 -.0360486
T74517  1 .5678569E+07   1513000E+01  .2631E+06  .1377E+05   .9982348  .0357293  .0474424
T74518  1 .5739834E+07   1513000E+01  .5270E+06 -.2081E+06   .9100673  .4129510 -.0353411
T74519  1 .6125296E+07   1513000E+01  .4584E+06 -.4564E+06   .9974642  .0459644 -.0543371
T74520  1 .5839710E+07   1513000E+01  .2522E+06  .8707E+05   .9987185  .0505415 -.0026156
T74521  1 .5849225E+07   1513000E+01  .7444E+04 -.4442E+06   .9929271 -.0225080 -.1165726
T74522  1 .5725797E+07   1513000E+01  .3701E+05  .1486E+06   .9986326  .0164788  .0496114
T74523  1 .6373626E+07   1513000E+01  .2648E+06 -.3747E+05   .9995842 -.0210163 -.0197419
T74524  1 .6486814E+07   1513000E+01  .3021E+06  .1697E+06   .9886110  .1080562  .1047482
T74525  1 .6144491E+07   1513000E+01 -.2839E+06 -.3521E+06   .9999050  .0001398 -.0137812
T74526  1 .6666666E+07   1513000E+01  .3275E+06  .5724E+05   .9829689 -.0290322  .1814642
T74527  1 .5962979E+07   1513000E+01 -.2448E+06  .1553E+06   .9999316 -.0115955 -.0015102
T74528  1 .5679975E+07   1513000E+01 -.1346E+06 -.4158E+06   .9982364 -.0312749 -.0504572
T74529  1 .5790355E+07   1513000E+01 -.1405E+06 -.5941E+06   .9977334  .0126533 -.0660910
T74530  1 .6149363E+07   1513000E+01 -.7109E+05  .2484E+06   .9998033  .0159037 -.0118487
T74531  1 .6272820E+07   1513000E+01 -.1814E+06  .8679E+05   .9999987 -.0015927 -.0001081
T74532  1 .5601020E+07   1513000E+01  .1612E+06 -.2071E+06   .9989425 -.0029000 -.0458844
T74533  1 .5799971E+07   1513000E+01 -.4018E+05  .1433E+06   .9999682  .0076424  .0022797
T74534  1 .6008928E+07   1513000E+01 -.5395E+05  .2082E+06   .9998773  .0080735  .0134242
T74535  1 .6447093E+07   1513000E+01  .3367E+06  .3242E+06   .9989332  .0390451 -.0246576
T74536  1 .5713386E+07   1513000E+01  .6651E+06  .1672E+06   .9727912  .2174056  .0800754
T74537  1 .6151130E+07   1513000E+01 -.1168E+06  .5403E+06   .9847729 -.0923979  .1472583
T74538  1 .5490282E+07   1513000E+01  .2795E+06 -.3430E+06   .9982137 -.0070628 -.0593261
T74539  1 .6114224E+07   1513000E+01 -.9629E+05  .2457E+06   .9999998  .0006085 -.0002851
T74540  1 .6340596E+07   1513000E+01 -.2853E+05 -.4013E+06   .9979059 -.0601479 -.0237935
T74541  1 .6241639E+07   1513000E+01 -.5670E+06  .1389E+05   .9959240 -.0618926 -.0656105
T74542  1 .5581732E+07   1513000E+01  .6348E+06 -.1367E+06   .9971300  .0576452 -.0490799
T74543  1 .6577494E+07   1513000E+01 -.3393E+06  .6922E+06   .9927585 -.0716127  .0964479
T74544  1 .5775438E+07   1513000E+01  .6429E+06 -.8240E+05   .9963591  .0848877  .0079069
T74545  1 .6129595E+07   1513000E+01 -.2883E+05 -.4598E+05   .9986607  .0320032  .0406528
T74546  1 .6514384E+07   1513000E+01  .1287E+06  .6888E+06   .9957579  .0070681  .0917402
T74547  1 .5704901E+07   1513000E+01 -.1537E+06  .3822E+06   .9919363 -.0618366  .1106285
T74548  1 .6259961E+07   1513000E+01 -.4080E+06 -.1245E+05   .9995338  .0068768 -.0297486
T74549  1 .5943472E+07   1513000E+01  .4001E+05  .3181E+06   .9999209  .0003659  .0125694
T74550  1 .6448552E+07   1513000E+01  .1777E+06  .8575E+05   .9995191  .0308502 -.0031263
T74551  1 .6206344E+07   1513000E+01  .1936E+06 -.6236E+05   .9984948  .0453036 -.0309155
T74552  1 .5849761E+07   1513000E+01  .3991E+06 -.4235E+05   .9989690  .0418622 -.0175632
T74553  1 .5569287E+07   1513000E+01 -.1090E+06 -.2300E+06   .9985972 -.0064000 -.0525615
T74554  1 .5675415E+07   1513000E+01  .1143E+06  .8179E+05   .9992350  .0359162 -.0154764
T74555  1 .6401156E+07   1513000E+01  .1007E+06 -.3366E+06   .9991914 -.0219386 -.0336936
T74556  1 .5521335E+07   1513000E+01  .1082E+07 -.3088E+06   .9938512  .1091252 -.0187506
T74557  1 .5881854E+07   1513000E+01  .3109E+06 -.1404E+06   .9829496  .1821275  .0252897
T74558  1 .5763012E+07   1513000E+01 -.3394E+05 -.1701E+05   .9996637 -.0245764  .0082784
T74559  1 .6375276E+07   1513000E+01 -.1750E+06  .6993E+06   .9926638 -.0150578  .1199661
T74560  1 .6159269E+07   1513000E+01 -.5587E+06 -.6575E+05   .9978266 -.0011643 -.0658834
T74561  1 .6283043E+07   1513000E+01 -.3657E+06  .3730E+06   .9972963 -.0446565  .0583605
T74562  1 .6779631E+07   1513000E+01 -.5614E+05  .1182E+07   .9815638 -.0324461  .1883609
T74563  1 .5856558E+07   1513000E+01 -.1648E+06  .7136E+06   .9976476 -.0058816  .0682986
T74564  1 .5849553E+07   1513000E+01 -.2565E+06 -.2362E+06   .9983604 -.0425572 -.0382797
T74565  1 .6083668E+07   1513000E+01 -.1110E+05  .7591E+05   .9941535 -.1018707  .0357932
T74566  1 .6500723E+07   1513000E+01  .2656E+06 -.3506E+05   .9996964  .0178646  .0169703
T74567  1 .5950040E+07   1513000E+01 -.3228E+05 -.2774E+05   .9997920  .0042719  .0199416
T74568  1 .6955825E+07   1513000E+01 -.2295E+06  .5183E+06   .9938046 -.0181952  .1096424
T74569  1 .5903897E+07   1513000E+01  .3353E+06  .4024E+06   .9920002  .0955786  .0824637
T74570  1 .6224818E+07   1513000E+01  .1763E+06 -.5389E+06   .9978409  .0312905 -.0577438
T74571  1 .5552374E+07   1513000E+01  .2442E+05 -.5378E+05   .9991145 -.0289155  .0305630
T74572  1 .6091503E+07   1513000E+01 -.3876E+05 -.1806E+06   .9997940  .0201726 -.0022628
T74573  1 .6448016E+07   1513000E+01 -.1558E+06  .1717E+06   .9992055 -.0361965 -.0166813
T74574  1 .6052315E+07   1513000E+01  .5971E+06 -.1160E+06   .9962798  .0851085 -.0135330
T74575  1 .6185255E+07   1513000E+01 -.5061E+06 -.2842E+06   .9951329 -.0984384  .0045253
T74576  1 .6371203E+07   1513000E+01  .3535E+06  .1052E+06   .9996236  .0272115  .0034943
T74577  1 .5463565E+07   1513000E+01 -.2006E+06 -.2025E+06   .9989642  .0239679 -.0386798
T74578  1 .5455806E+07   1513000E+01  .8972E+05 -.2669E+06   .9986077  .0525845 -.0041840
T74579  1 .6522461E+07   1513000E+01 -.7868E+06  .3865E+06   .9933285 -.1044555  .0488633
T74580  1 .5893531E+07   1513000E+01 -.4167E+06 -.4581E+06   .9964044 -.0771271 -.0350680
T74581  1 .6129974E+07   1513000E+01 -.6126E+05 -.4801E+06   .9964484 -.0376703 -.0753092
T74582  1 .6373068E+07   1513000E+01  .2510E+06 -.5606E+06   .9936159  .0754912 -.0838363
T74583  1 .6065179E+07   1513000E+01  .1801E+06 -.1688E+06   .9996652  .0202913 -.0160517
T74584  1 .6456510E+07   1513000E+01 -.9520E+05  .4408E+06   .9977880 -.0105882  .0656278
T74585  1 .5982307E+07   1513000E+01 -.4524E+06 -.7550E+06   .9899185 -.0655613 -.1255509
T74586  1 .6226388E+07   1513000E+01  .4831E+06  .6961E+05   .9946371  .0939699  .0432048
T74587  1 .5572157E+07   1513000E+01 -.2131E+06 -.9724E+06   .9961724  .0289802 -.0824657
T74588  1 .6128105E+07   1513000E+01 -.1503E+06 -.3956E+06   .9992001 -.0204559 -.0343607
T74589  1 .6347301E+07   1513000E+01  .3249E+06  .1719E+06   .9965994  .0820485  .0075904
T74590  1 .6243971E+07   1513000E+01 -.1143E+06 -.2503E+06   .9992296 -.0377799  .0106212
T74591  1 .5919346E+07   1513000E+01 -.3788E+06 -.1904E+06   .9989277 -.0450627 -.0106181
T74592  1 .5598370E+07   1513000E+01 -.1957E+06  .3176E+06   .9981354  .0093889  .0603115
T74593  1 .6299759E+07   1513000E+01 -.5746E+06 -.3633E+06   .9992565 -.0100803 -.0372141
T74594  1 .5966948E+07   1513000E+01  .2218E+05  .4046E+06   .9986604 -.0511433  .0078574
T74595  1 .5962023E+07   1513000E+01 -.6853E+06 -.2614E+06   .9968110 -.0731423 -.0319068
T74596  1 .6378985E+07   1513000E+01 -.4149E+06 -.4237E+06   .9952685 -.0901229 -.0363117
T74597  1 .5848374E+07   1513000E+01 -.4752E+05 -.7387E+06   .9954847  .0164425 -.0934867
T74598  1 .5489284E+07   1513000E+01 -.1549E+06 -.2746E+06   .9933581 -.0527780 -.1022453
T74599  1 .6062434E+07   1513000E+01 -.5610E+06 -.3898E+06   .9962023 -.0481095 -.0725702
T74600  1 .6149482E+07   1513000E+01 -.1873E+06  .6183E+05   .9976977 -.0673681  .0078028
T74601  1 .6056779E+07   1513000E+01  .3694E+06 -.1839E+06   .9984378  .0551270 -.0091144
T74602  1 .6820006E+07   1513000E+01 -.9377E+05  .1174E+06   .9996978  .0197183  .0146825
T74603  1 .5869937E+07   1513000E+01  .1013E+06  .7596E+06   .9836888  .0265637  .1779066
T74604  1 .5342704E+07   1513000E+01 -.1058E+06 -.1228E+06   .9905807 -.0849592 -.1073865
T74605  1 .6278154E+07   1513000E+01  .8149E+05 -.3810E+06   .9991099 -.0001952 -.0421816
T74606  1 .5875884E+07   1513000E+01  .1220E+06  .2749E+06   .9943999  .1050381 -.0116562
T74607  1 .5802429E+07   1513000E+01  .2771E+06 -.1016E+06   .9987745 -.0130832 -.0477325
T74608  1 .6020546E+07   1513000E+01  .1787E+06  .8425E+05   .9983778  .0278607  .0496543
T74609  1 .5740573E+07   1513000E+01  .2070E+06 -.1856E+06   .9995592  .0268826  .0125957
T74610  1 .5531345E+07   1513000E+01 -.3062E+05 -.2067E+06   .9980687 -.0550800 -.0287229
T74611  1 .6211467E+07   1513000E+01  .8749E+05 -.1235E+06   .9999540 -.0001239 -.0095937
T74612  1 .6105847E+07   1513000E+01  .3369E+06  .6491E+06   .9990616 -.0115555  .0417409
T74613  1 .5605310E+07   1513000E+01 -.2990E+06  .1254E+06   .9997148  .0078855  .0225428
T74614  1 .5984444E+07   1513000E+01 -.2942E+06  .1425E+07   .9951470 -.0080837  .0980671
T74615  1 .6410777E+07   1513000E+01 -.8263E+05  .4697E+06   .9971099 -.0071582  .0756341
T74616  1 .6267297E+07   1513000E+01 -.4352E+04 -.1422E+06   .9961622  .0173001 -.0857993
T74617  1 .5946564E+07   1513000E+01  .2950E+06 -.5146E+06   .9976695  .0516443 -.0445921
T74618  1 .6153493E+07   1513000E+01  .2548E+06  .1767E+06   .9996656  .0258239 -.0013180
T74619  1 .5609278E+07   1513000E+01  .2253E+06  .1003E+07   .9856536  .0494217  .1613833
T74620  1 .6688931E+07   1513000E+01  .3155E+06 -.3953E+05   .9998100  .0194294 -.0015551
T74621  1 .6153375E+07   1513000E+01 -.9353E+05 -.4080E+06   .9916258  .0946719 -.0878379
T74622  1 .6261730E+07   1513000E+01  .3961E+06  .6327E+05   .9968827  .0683635 -.0393866
T74623  1 .5741478E+07   1513000E+01  .6316E+05  .1892E+06   .9979314  .0211056 -.0607240
T74624  1 .6409189E+07   1513000E+01 -.1915E+06  .7217E+06   .9962798 -.0393956  .0766451
T74625  1 .6073189E+07   1513000E+01  .3971E+05  .5743E+06   .9991688  .0141834  .0382169
T74626  1 .6054538E+07   1513000E+01 -.8838E+04 -.9877E+05   .9980856  .0486832 -.0381457
T74627  1 .6761612E+07   1513000E+01  .1378E+06  .2741E+06   .9874459  .1509960  .0463767
T74628  1 .6180014E+07   1513000E+01 -.9134E+06 -.6865E+06   .9921651 -.1123403 -.0546628
T74629  1 .6857962E+07   1513000E+01  .7147E+05  .2541E+06   .9994679 -.0093941  .0312341
T74630  1 .6024115E+07   1513000E+01  .1344E+05 -.3112E+06   .9991037  .0399523  .0139882
T74631  1 .5844210E+07   1513000E+01 -.5115E+06  .5700E+06   .9942357 -.0050126  .1070990
T74632  1 .5723135E+07   1513000E+01  .4965E+06 -.2535E+06   .9891849  .0506183 -.1376626
T74633  1 .6215088E+07   1513000E+01 -.8056E+06  .2559E+06   .9962919 -.0842558  .0174195
T74634  1 .6128269E+07   1513000E+01  .6429E+06  .2009E+06   .9975133  .0649535  .0273541
T74635  1 .5736363E+07   1513000E+01  .1290E+06  .3443E+06   .9989069  .0204438  .0420367
T74636  1 .6443177E+07   1513000E+01 -.2069E+06  .5117E+06   .9952927 -.0112692  .0962576
T74637  1 .5354706E+07   1513000E+01  .4832E+05  .4840E+06   .9933168 -.0550502  .1014454
T74638  1 .5932725E+07   1513000E+01 -.2769E+06  .4560E+06   .9966115  .0236708  .0787726
T74639  1 .5974281E+07   1513000E+01 -.1929E+06 -.9237E+05   .9992785 -.0064648 -.0374269
T74640  1 .6548748E+07   1513000E+01  .1904E+05  .2605E+06   .9993047  .0191101  .0320134
T74641  1 .6388293E+07   1513000E+01  .3399E+06  .6497E+06   .9993780  .0159045  .0314740
T74642  1 .5893010E+07   1513000E+01  .2346E+06 -.5293E+06   .9995315  .0212253 -.0220537
T74643  1 .6253298E+07   1513000E+01  .4509E+06 -.1985E+06   .9981255  .0585731  .0177378
T74644  1 .6459943E+07   1513000E+01 -.6985E+06 -.1955E+06   .9952960 -.0658707 -.0710422
T74645  1 .5904167E+07   1513000E+01  .3228E+06 -.5442E+06   .9978220 -.0009692 -.0659572
T74646  1 .6363491E+07   1513000E+01 -.2095E+06 -.5437E+06   .9946381 -.0319848 -.0983461
T74647  1 .6110723E+07   1513000E+01  .2849E+06 -.6486E+06   .9941021 -.1082886 -.0058866
T74648  1 .5961761E+07   1513000E+01 -.4650E+06  .4296E+05   .9985686 -.0027198  .0534171
T74649  1 .5751262E+07   1513000E+01 -.9009E+05  .6016E+06   .9930503 -.0209746  .1158062
T74650  1 .5962607E+07   1513000E+01  .4532E+06 -.5732E+06   .9997740  .0203020 -.0063135
T74651  1 .5710967E+07   1513000E+01  .1375E+06  .7869E+06   .9955766 -.0137616  .0929406
T74652  1 .5634005E+07   1513000E+01  .4745E+06  .4025E+06   .9976344  .0230347  .0647690
T74653  1 .5934918E+07   1513000E+01 -.9230E+05  .1631E+06   .9988052 -.0353573  .0337343
T74654  1 .6382595E+07   1513000E+01 -.2506E+06  .2248E+06   .9998595 -.0047944  .0160651
T74655  1 .5935464E+07   1513000E+01 -.2167E+06 -.6664E+05   .9995437 -.0080455  .0291132
T74656  1 .6573838E+07   1513000E+01 -.3858E+05  .3447E+05   .9990772 -.0424628  .0064593
T74657  1 .6442289E+07   1513000E+01  .2443E+06 -.2134E+05   .9989381  .0458920  .0040675
T74658  1 .6411365E+07   1513000E+01  .3857E+06 -.1168E+06   .9993254  .0323548 -.0173768
T74659  1 .6174043E+07   1513000E+01  .9889E+05 -.5957E+06   .9997775  .0185257 -.0100867
T74660  1 .5929659E+07   1513000E+01 -.1528E+06 -.2595E+06   .9982653 -.0015533 -.0588549
T74661  1 .5457480E+07   1513000E+01 -.6123E+06 -.1539E+06   .9957296 -.0777574 -.0497637
T74662  1 .6419379E+07   1513000E+01  .1886E+06  .3078E+06   .9980391 -.0390860  .0488900
T74663  1 .5783519E+07   1513000E+01  .3495E+06 -.1149E+06   .9965407  .0830562  .0028715
T74664  1 .5648335E+07   1513000E+01 -.4771E+06 -.2307E+06   .9733328 -.1978470  .1161026
T74665  1 .6249088E+07   1513000E+01  .3094E+06 -.2416E+06   .9985431  .0146653 -.0519286
T74666  1 .5875085E+07   1513000E+01  .4637E+06 -.1661E+06   .9982121  .0196786 -.0564381
T74667  1 .6112039E+07   1513000E+01 -.5299E+06 -.1696E+06   .9903173 -.1387372 -.0048655
T74668  1 .6097344E+07   1513000E+01 -.5331E+06 -.5988E+05   .9995633 -.0285616  .0075848
T74669  1 .6104689E+07   1513000E+01 -.8364E+05  .3888E+06   .9999110 -.0038967  .0127580
T74670  1 .5664518E+07   1513000E+01 -.4858E+06 -.5573E+05   .9975404 -.0640863 -.0283935
T74671  1 .5965724E+07   1513000E+01 -.1496E+06  .7001E+05   .9990206  .0273259 -.0348024
T74672  1 .5994631E+07   1513000E+01 -.3777E+06  .6842E+06   .9968107 -.0561525  .0567039
T74673  1 .5696395E+07   1513000E+01  .1877E+06  .3468E+06   .9998773  .0148210  .0050716
T74674  1 .6235333E+07   1513000E+01  .3661E+06  .2555E+06   .9998230 -.0002756 -.0188122
T74675  1 .5972475E+07   1513000E+01  .3600E+05  .4056E+06   .9973217 -.0642822  .0348891
T74676  1 .6058291E+07   1513000E+01 -.3307E+06 -.5443E+05   .9896564 -.1418310  .0215438
T74677  1 .6013548E+07   1513000E+01 -.3918E+06  .5246E+06   .9989443 -.0202437  .0412360
T74678  1 .6179740E+07   1513000E+01 -.3490E+06  .4745E+06   .9900570 -.0786491  .1166252
T74679  1 .5788667E+07   1513000E+01 -.1806E+06  .5760E+05   .9986746 -.0458772 -.0233307
T74680  1 .6233769E+07   1513000E+01  .1492E+05  .9302E+05   .9994085  .0139625 -.0314285
T74681  1 .5703358E+07   1513000E+01 -.3579E+06  .4642E+06   .9962868 -.0733018  .0451596
T74682  1 .5488249E+07   1513000E+01 -.2515E+06  .3692E+05   .9977118 -.0669184 -.0096492
T74683  1 .6264052E+07   1513000E+01 -.1170E+06 -.7754E+05   .9957959 -.0568678 -.0718087
T74684  1 .5732422E+07   1513000E+01 -.3799E+06 -.1713E+06   .9935931 -.1128005  .0069838
T74685  1 .6288136E+07   1513000E+01 -.2504E+06 -.5521E+05   .9988873 -.0109459 -.0458736
T74686  1 .6128598E+07   1513000E+01  .9448E+05  .4301E+06   .9978301 -.0267546  .0601597
T74687  1 .6610835E+07   1513000E+01  .1797E+06 -.1188E+06   .9983395  .0549773  .0171954
T74688  1 .5633951E+07   1513000E+01 -.2051E+06  .1605E+06   .9993150 -.0363917 -.0067184
T74689  1 .6507871E+07   1513000E+01 -.4196E+05  .1230E+06   .9994676  .0201128 -.0256884
T74690  1 .6329127E+07   1513000E+01  .5402E+06  .1345E+07   .9824395 -.0154464  .1859412
T74691  1 .5817145E+07   1513000E+01 -.4198E+06  .3136E+06   .9972655 -.0512271  .0532670
T74692  1 .6029372E+07   1513000E+01  .4333E+06 -.2569E+06   .9945038  .0813865 -.0658668
T74693  1 .6207837E+07   1513000E+01  .2487E+06 -.9547E+05   .9999437 -.0100827  .0033080
T74694  1 .5998139E+07   1513000E+01  .2612E+06 -.1914E+06   .9938828  .0836388 -.0721215
T74695  1 .6249558E+07   1513000E+01 -.1794E+06  .7914E+06   .9960484 -.0052353  .0886580
T74696  1 .5612674E+07   1513000E+01 -.1430E+06 -.3857E+06   .9946186  .0240088 -.1007838
T74697  1 .5334441E+07   1513000E+01 -.2995E+06 -.9297E+06   .9945348  .0460849 -.0936839
T74698  1 .6639089E+07   1513000E+01 -.2338E+06  .4456E+06   .9952255 -.0599616  .0770116
T74699  1 .6131412E+07   1513000E+01  .1532E+06  .4345E+06   .9919774 -.0692921  .1057330
T74700  1 .6157976E+07   1513000E+01  .1283E+06 -.1456E+06   .9999690 -.0077980  .0011335
T74701  1 .6334950E+07   1513000E+01  .2199E+06 -.2747E+06   .9992379  .0303166 -.0245856
T74702  1 .6342955E+07   1513000E+01  .4537E+06 -.4129E+06   .9940378  .0971109 -.0495820
T74703  1 .6799425E+07   1513000E+01  .4453E+06 -.2514E+05   .9995858 -.0024071  .0286780
T74704  1 .6187563E+07   1513000E+01  .9438E+05 -.5668E+06   .9973752  .0094459 -.0717878
T74705  1 .5923360E+07   1513000E+01 -.2222E+06 -.6078E+06   .9930287 -.0856204 -.0810136
T74706  1 .5840168E+07   1513000E+01  .1277E+06  .1921E+06   .9992706 -.0351676 -.0148840
T74707  1 .5927248E+07   1513000E+01 -.8750E+05 -.5213E+06   .9987925 -.0357117 -.0337368
T74708  1 .5452456E+07   1513000E+01 -.6941E+04  .6208E+05   .9992357 -.0388624 -.0041992
T74709  1 .6098866E+07   1513000E+01  .5720E+05 -.1070E+06   .9988479  .0440847 -.0189558
T74710  1 .6510056E+07   1513000E+01 -.2936E+06 -.3219E+05   .9995857 -.0205511  .0201518
T74711  1 .5826459E+07   1513000E+01 -.1274E+07  .3384E+06   .9929052 -.1171068  .0206222
T74712  1 .6084460E+07   1513000E+01 -.3482E+06  .3106E+06   .9950632 -.0638543  .0759722
T74713  1 .6494430E+07   1513000E+01  .9793E+05  .5187E+05   .9966991  .0115525  .0803585
T74714  1 .6319266E+07   1513000E+01 -.6693E+06  .6502E+05   .9829889 -.1833352  .0110007
T74715  1 .6106898E+07   1513000E+01 -.6484E+05  .1056E+06   .9999521 -.0031394 -.0092727
T74716  1 .5850267E+07   1513000E+01  .1153E+07  .9431E+06   .9887635  .1298132  .0741307
T74717  1 .6010880E+07   1513000E+01  .1344E+06  .2594E+05   .9994146  .0234901  .0248722
T74718  1 .6292850E+07   1513000E+01  .2958E+06 -.4439E+06   .9965563 -.0413877 -.0718506
T74719  1 .6554011E+07   1513000E+01  .2649E+06  .2001E+06   .9940903  .0674180  .0850838
T74720  1 .5845311E+07   1513000E+01  .3122E+06  .3994E+06   .9972870  .0308672  .0668271
T74721  1 .6491386E+07   1513000E+01  .1503E+06  .2637E+06   .9995043  .0033532  .0313026
T74722  1 .6056748E+07   1513000E+01  .6985E+06  .4303E+06   .9893370  .1361967  .0516014
T74723  1 .5669261E+07   1513000E+01 -.7693E+05 -.3745E+06   .9992322 -.0388380 -.0051612
T74724  1 .6335000E+07   1513000E+01  .6557E+06  .1396E+07   .9807552  .0899405  .1732913
